year;area;information;price_per_square_meter;observations
2011;Lieto;single_family_houses;1950;60
2011;Liljendal;block_of_flats;;
2011;Liljendal;single_family_houses;;
2011;Liminka;block_of_flats;;1
2011;Liminka;single_family_houses;1249;25
2011;Liperi;block_of_flats;1139;12
2011;Liperi;single_family_houses;1069;63
2011;Loimaa;block_of_flats;1014;88
2011;Loimaa;single_family_houses;1147;82
2011;Loppi;block_of_flats;1043;17
2011;Loppi;single_family_houses;1796;10
2011;Loviisa;block_of_flats;1352;63
2011;Loviisa;single_family_houses;1628;36
2011;Luhanka;block_of_flats;;
2011;Luhanka;single_family_houses;649;6
2011;Luoto;block_of_flats;;
2011;Luoto;single_family_houses;1636;11
2011;Luumaki;block_of_flats;793;8
2011;Luumaki;single_family_houses;1009;14
2011;Luvia;block_of_flats;;
2011;Luvia;single_family_houses;1254;19
2011;Lohja;block_of_flats;1784;282
2011;Lohja;single_family_houses;2048;237
2011;Lansi-Turunmaa;block_of_flats;1361;81
2011;Lansi-Turunmaa;single_family_houses;1657;53
2011;Maalahti;block_of_flats;;1
2011;Maalahti;single_family_houses;;7
2011;Maaninka;block_of_flats;;
2011;Maaninka;single_family_houses;1120;20
2011;Marttila;block_of_flats;801;6
2011;Marttila;single_family_houses;1174;6
2011;Masku;block_of_flats;1804;11
2011;Masku;single_family_houses;1786;36
2011;Merijarvi;block_of_flats;;
2011;Merijarvi;single_family_houses;;3
2011;Merikarvia;block_of_flats;;3
2011;Merikarvia;single_family_houses;;2
2011;Miehikkala;block_of_flats;;
2011;Miehikkala;single_family_houses;;1
2011;Mikkeli;block_of_flats;1646;505
2011;Mikkeli;single_family_houses;1761;195
2011;Muhos;block_of_flats;;3
2011;Muhos;single_family_houses;1037;32
2011;Multia;block_of_flats;;
2011;Multia;single_family_houses;857;7
2011;Muonio;block_of_flats;;
2011;Muonio;single_family_houses;;2
2011;Mustasaari;block_of_flats;1446;28
2011;Mustasaari;single_family_houses;1677;104
2011;Muurame;block_of_flats;1369;24
2011;Muurame;single_family_houses;1761;30
2011;Mynamaki;block_of_flats;1170;10
2011;Mynamaki;single_family_houses;1473;32
2011;Myrskyla;block_of_flats;;
2011;Myrskyla;single_family_houses;;5
2011;Mantsala;block_of_flats;1732;93
2011;Mantsala;single_family_houses;2080;107
2011;Mantyharju;block_of_flats;969;28
2011;Mantyharju;single_family_houses;894;36
2011;Mantta-Vilppula;block_of_flats;646;89
2011;Mantta-Vilppula;single_family_houses;908;48
2011;Naantali;block_of_flats;1685;163
2011;Naantali;single_family_houses;1945;99
2011;Nakkila;block_of_flats;966;13
2011;Nakkila;single_family_houses;1017;21
2011;Nastola;block_of_flats;975;94
2011;Nastola;single_family_houses;1522;92
2011;Nilsia;block_of_flats;1728;17
2011;Nilsia;single_family_houses;1575;47
2011;Nivala;block_of_flats;1239;13
2011;Nivala;single_family_houses;1198;39
2011;Nokia;block_of_flats;1508;283
2011;Nokia;single_family_houses;1932;203
2011;Noormarkku;block_of_flats;;
2011;Noormarkku;single_family_houses;;
2011;Nousiainen;block_of_flats;1437;7
2011;Nousiainen;single_family_houses;;3
2011;Nummi-Pusula;block_of_flats;;
2011;Nummi-Pusula;single_family_houses;1325;25
2011;Nurmes;block_of_flats;825;39
2011;Nurmes;single_family_houses;803;43
2011;Nurmijarvi;block_of_flats;2040;137
2011;Nurmijarvi;single_family_houses;2227;205
2011;Narpio;block_of_flats;946;11
2011;Narpio;single_family_houses;858;11
2011;Oravainen;block_of_flats;;
2011;Oravainen;single_family_houses;;
2011;Orimattila;block_of_flats;1257;75
2011;Orimattila;single_family_houses;1439;76
2011;Oripaa;block_of_flats;;
2011;Oripaa;single_family_houses;;4
2011;Orivesi;block_of_flats;1045;43
2011;Orivesi;single_family_houses;1324;45
2011;Oulainen;block_of_flats;962;22
2011;Oulainen;single_family_houses;1056;49
2011;Oulu;block_of_flats;1681;1616
2011;Oulu;single_family_houses;1610;1040
2011;Oulunsalo;block_of_flats;;4
2011;Oulunsalo;single_family_houses;1510;76
2011;Padasjoki;block_of_flats;836;9
2011;Padasjoki;single_family_houses;1004;10
2011;Paimio;block_of_flats;1220;68
2011;Paimio;single_family_houses;1551;50
2011;Paltamo;block_of_flats;;
2011;Paltamo;single_family_houses;699;11
2011;Parikkala;block_of_flats;951;15
2011;Parikkala;single_family_houses;972;12
2011;Parkano;block_of_flats;1036;17
2011;Parkano;single_family_houses;1035;23
2011;Pelkosenniemi;block_of_flats;;
2011;Pelkosenniemi;single_family_houses;1622;6
2011;Perho;block_of_flats;;
2011;Perho;single_family_houses;;3
2011;Pernaja;block_of_flats;;
2011;Pernaja;single_family_houses;;
2011;Pertunmaa;block_of_flats;;1
2011;Pertunmaa;single_family_houses;721;9
2011;Petajavesi;block_of_flats;;3
2011;Petajavesi;single_family_houses;1095;5
2011;Pieksamaki;block_of_flats;930;142
2011;Pieksamaki;single_family_houses;1118;58
2011;Pielavesi;block_of_flats;834;20
2011;Pielavesi;single_family_houses;1001;10
2011;Pietarsaari;block_of_flats;900;178
2011;Pietarsaari;single_family_houses;1241;47
2011;Pedersoren_kunta;block_of_flats;;4
2011;Pedersoren_kunta;single_family_houses;1216;17
2011;Pihtipudas;block_of_flats;;1
2011;Pihtipudas;single_family_houses;895;17
2011;Pirkkala;block_of_flats;1924;162
2011;Pirkkala;single_family_houses;2306;132
2011;Polvijarvi;block_of_flats;;3
2011;Polvijarvi;single_family_houses;1001;19
2011;Pomarkku;block_of_flats;;
2011;Pomarkku;single_family_houses;884;6
2011;Pori;block_of_flats;1403;935
2011;Pori;single_family_houses;1455;375
2011;Pornainen;block_of_flats;;2
2011;Pornainen;single_family_houses;1990;10
2011;Posio;block_of_flats;670;6
2011;Posio;single_family_houses;;4
2011;Pudasjarvi;block_of_flats;988;11
2011;Pudasjarvi;single_family_houses;1017;18
2011;Pukkila;block_of_flats;;
2011;Pukkila;single_family_houses;;2
2011;Punkaharju;block_of_flats;564;9
2011;Punkaharju;single_family_houses;1107;15
2011;Punkalaidun;block_of_flats;;2
2011;Punkalaidun;single_family_houses;913;9
2011;Puolanka;block_of_flats;;4
2011;Puolanka;single_family_houses;514;9
2011;Puumala;block_of_flats;775;6
2011;Puumala;single_family_houses;;4
2011;Pyhtaa;block_of_flats;;
2011;Pyhtaa;single_family_houses;1336;18
2011;Pyhajoki;block_of_flats;;
2011;Pyhajoki;single_family_houses;;3
2011;Pyhajarvi;block_of_flats;810;22
2011;Pyhajarvi;single_family_houses;963;10
2011;Pyhanta;block_of_flats;;
2011;Pyhanta;single_family_houses;;1
2011;Pyharanta;block_of_flats;;
2011;Pyharanta;single_family_houses;1094;8
2011;Palkane;block_of_flats;;5
2011;Palkane;single_family_houses;1457;20
2011;Poytya;block_of_flats;725;12
2011;Poytya;single_family_houses;1125;43
2011;Porvoo;block_of_flats;2282;360
2011;Porvoo;single_family_houses;2333;157
2011;Raahe;block_of_flats;1222;81
2011;Raahe;single_family_houses;1167;80
2011;Raisio;block_of_flats;1444;230
2011;Raisio;single_family_houses;1914;125
2011;Rantasalmi;block_of_flats;678;16
2011;Rantasalmi;single_family_houses;753;8
2011;Ranua;block_of_flats;;
2011;Ranua;single_family_houses;701;10
2011;Rauma;block_of_flats;1368;361
2011;Rauma;single_family_houses;1638;179
2011;Rautalampi;block_of_flats;;2
2011;Rautalampi;single_family_houses;;1
2011;Rautavaara;block_of_flats;;
2011;Rautavaara;single_family_houses;;6
2011;Rautjarvi;block_of_flats;759;8
2011;Rautjarvi;single_family_houses;;2
2011;Reisjarvi;block_of_flats;;
2011;Reisjarvi;single_family_houses;;3
2011;Riihimaki;block_of_flats;1574;338
2011;Riihimaki;single_family_houses;1958;118
2011;Ristiina;block_of_flats;851;8
2011;Ristiina;single_family_houses;1523;16
2011;Ristijarvi;block_of_flats;;
2011;Ristijarvi;single_family_houses;;3
2011;Rovaniemi;block_of_flats;1511;560
2011;Rovaniemi;single_family_houses;1557;305
2011;Ruokolahti;block_of_flats;1114;8
2011;Ruokolahti;single_family_houses;1275;26
2011;Ruotsinpyhtaa;block_of_flats;;
2011;Ruotsinpyhtaa;single_family_houses;;
2011;Ruovesi;block_of_flats;798;15
2011;Ruovesi;single_family_houses;1131;15
2011;Rusko;block_of_flats;;2
2011;Rusko;single_family_houses;1648;23
2011;Raakkyla;block_of_flats;;
2011;Raakkyla;single_family_houses;541;9
2011;Raasepori;block_of_flats;1537;244
2011;Raasepori;single_family_houses;1836;58
2011;Saarijarvi;block_of_flats;1027;22
2011;Saarijarvi;single_family_houses;980;43
2011;Salla;block_of_flats;;1
2011;Salla;single_family_houses;639;8
2011;Salo;block_of_flats;1371;338
2011;Salo;single_family_houses;1421;411
2011;Sauvo;block_of_flats;;1
2011;Sauvo;single_family_houses;1550;12
2011;Savitaipale;block_of_flats;;5
2011;Savitaipale;single_family_houses;1163;11
2011;Savonlinna;block_of_flats;1347;318
2011;Savonlinna;single_family_houses;1285;129
2011;Savukoski;block_of_flats;;
2011;Savukoski;single_family_houses;;2
2011;Seinajoki;block_of_flats;1629;352
2011;Seinajoki;single_family_houses;1751;546
2011;Sievi;block_of_flats;;1
2011;Sievi;single_family_houses;800;6
2011;Siikainen;block_of_flats;;13
2011;Siikainen;single_family_houses;;3
2011;Siikajoki;block_of_flats;;
2011;Siikajoki;single_family_houses;826;17
2011;Siilinjarvi;block_of_flats;1469;83
2011;Siilinjarvi;single_family_houses;1665;176
2011;Simo;block_of_flats;;
2011;Simo;single_family_houses;;
2011;Sipoo;block_of_flats;2441;81
2011;Sipoo;single_family_houses;2408;38
2011;Siuntio;block_of_flats;1711;8
2011;Siuntio;single_family_houses;1931;22
2011;Sodankyla;block_of_flats;937;18
2011;Sodankyla;single_family_houses;1130;42
2011;Soini;block_of_flats;;
2011;Soini;single_family_houses;728;8
2011;Somero;block_of_flats;1018;22
2011;Somero;single_family_houses;1170;56
2011;Sonkajarvi;block_of_flats;;2
2011;Sonkajarvi;single_family_houses;791;8
2011;Sotkamo;block_of_flats;1526;34
2011;Sotkamo;single_family_houses;1708;41
2011;Sulkava;block_of_flats;;3
2011;Sulkava;single_family_houses;631;10
2011;Suomenniemi;block_of_flats;;
2011;Suomenniemi;single_family_houses;;4
2011;Suomussalmi;block_of_flats;826;27
2011;Suomussalmi;single_family_houses;685;28
2011;Suonenjoki;block_of_flats;917;44
2011;Suonenjoki;single_family_houses;1072;24
2011;Sysma;block_of_flats;707;6
2011;Sysma;single_family_houses;1016;23
2011;Sakyla;block_of_flats;935;14
2011;Sakyla;single_family_houses;1035;10
2011;Vaala;block_of_flats;;2
2011;Vaala;single_family_houses;857;16
2011;Sastamala;block_of_flats;1166;98
2011;Sastamala;single_family_houses;1186;73
2011;Siikalatva;block_of_flats;;1
2011;Siikalatva;single_family_houses;703;21
2011;Taipalsaari;block_of_flats;;2
2011;Taipalsaari;single_family_houses;1635;22
2011;Taivalkoski;block_of_flats;;3
2011;Taivalkoski;single_family_houses;871;6
2011;Taivassalo;block_of_flats;;1
2011;Taivassalo;single_family_houses;1109;6
2011;Tammela;block_of_flats;1026;12
2011;Tammela;single_family_houses;1467;15
2011;Tampere;block_of_flats;2184;3406
2011;Tampere;single_family_houses;2254;920
2011;Tarvasjoki;block_of_flats;;2
2011;Tarvasjoki;single_family_houses;1233;9
2011;Tervo;block_of_flats;;3
2011;Tervo;single_family_houses;;2
2011;Tervola;block_of_flats;;
2011;Tervola;single_family_houses;;4
2011;Teuva;block_of_flats;;2
2011;Teuva;single_family_houses;921;19
2011;Tohmajarvi;block_of_flats;;2
2011;Tohmajarvi;single_family_houses;834;15
2011;Toholampi;block_of_flats;;2
2011;Toholampi;single_family_houses;770;13
2011;Toivakka;block_of_flats;;
2011;Toivakka;single_family_houses;;3
2011;Tornio;block_of_flats;1269;88
2011;Tornio;single_family_houses;1416;61
2011;Turku;block_of_flats;1758;2739
2011;Turku;single_family_houses;2170;667
2011;Pello;block_of_flats;;
2011;Pello;single_family_houses;;3
2011;Tuusniemi;block_of_flats;743;7
2011;Tuusniemi;single_family_houses;766;17
2011;Tuusula;block_of_flats;2065;160
2011;Tuusula;single_family_houses;2522;217
2011;Tyrnava;block_of_flats;;
2011;Tyrnava;single_family_houses;1132;21
2011;Taysa;block_of_flats;;1
2011;Taysa;single_family_houses;1050;20
2011;Ulvila;block_of_flats;1189;19
2011;Ulvila;single_family_houses;1287;57
2011;Urjala;block_of_flats;940;5
2011;Urjala;single_family_houses;1129;13
2011;Utajarvi;block_of_flats;;1
2011;Utajarvi;single_family_houses;;4
2011;Uurainen;block_of_flats;;
2011;Uurainen;single_family_houses;;3
2011;Uusikaarlepyy;block_of_flats;1100;19
2011;Uusikaarlepyy;single_family_houses;1338;9
2011;Uusikaupunki;block_of_flats;921;228
2011;Uusikaupunki;single_family_houses;1084;107
2011;Vaasa;block_of_flats;1764;807
2011;Vaasa;single_family_houses;1783;270
2011;Valkeakoski;block_of_flats;1113;227
2011;Valkeakoski;single_family_houses;1579;90
2011;Valtimo;block_of_flats;;2
2011;Valtimo;single_family_houses;612;9
2011;Varkaus;block_of_flats;838;188
2011;Varkaus;single_family_houses;976;120
2011;Varpaisjarvi;block_of_flats;;
2011;Varpaisjarvi;single_family_houses;;
2011;Vehmaa;block_of_flats;;1
2011;Vehmaa;single_family_houses;989;13
2011;Vesanto;block_of_flats;;1
2011;Vesanto;single_family_houses;799;7
2011;Vesilahti;block_of_flats;;
2011;Vesilahti;single_family_houses;1638;16
2011;Veteli;block_of_flats;;
2011;Veteli;single_family_houses;;3
2011;Vierema;block_of_flats;;2
2011;Vierema;single_family_houses;971;11
2011;Vihanti;block_of_flats;;1
2011;Vihanti;single_family_houses;681;8
2011;Vihti;block_of_flats;2041;188
2011;Vihti;single_family_houses;2093;257
2011;Viitasaari;block_of_flats;1039;22
2011;Viitasaari;single_family_houses;1188;21
2011;Vimpeli;block_of_flats;;
2011;Vimpeli;single_family_houses;1023;5
2011;Virolahti;block_of_flats;;2
2011;Virolahti;single_family_houses;;4
2011;Virrat;block_of_flats;864;28
2011;Virrat;single_family_houses;1058;25
2011;Vahakyra;block_of_flats;;
2011;Vahakyra;single_family_houses;1060;11
2011;Vayri-Maksamaa;block_of_flats;;
2011;Vayri-Maksamaa;single_family_houses;;
2011;Yli-Ii;block_of_flats;;
2011;Yli-Ii;single_family_houses;;5
2011;Ylitornio;block_of_flats;;
2011;Ylitornio;single_family_houses;764;7
2011;Ylivieska;block_of_flats;1378;39
2011;Ylivieska;single_family_houses;1537;80
2011;Ylamaa;block_of_flats;;
2011;Ylamaa;single_family_houses;;
2011;Ylojarvi;block_of_flats;1688;46
2011;Ylojarvi;single_family_houses;1876;281
2011;Ypaja;block_of_flats;1073;5
2011;Ypaja;single_family_houses;;
2011;ahtari;block_of_flats;;4
2011;ahtari;single_family_houses;1114;29
2011;aanekoski;block_of_flats;876;212
2011;aanekoski;single_family_houses;1128;78
2011;Halsua;block_of_flats;;
2011;Halsua;single_family_houses;;
2011;Kuhmalahti;block_of_flats;;
2011;Kuhmalahti;single_family_houses;;
2011;Lappajarvi;block_of_flats;;3
2011;Lappajarvi;single_family_houses;901;5
2011;Lumijoki;block_of_flats;;
2011;Lumijoki;single_family_houses;;4
2011;Utsjoki;block_of_flats;;
2011;Utsjoki;single_family_houses;;2
2011;Voyri;block_of_flats;;3
2011;Voyri;single_family_houses;1185;14
2011;Hailuoto;block_of_flats;;
2011;Hailuoto;single_family_houses;;
2011;Parainen;block_of_flats;;
2011;Parainen;single_family_houses;;
2011;Lestijarvi;block_of_flats;;
2011;Lestijarvi;single_family_houses;;
2012;Alajarvi;block_of_flats;1466;22
2012;Alajarvi;single_family_houses;991;18
2012;Alavieska;block_of_flats;;
2012;Alavieska;single_family_houses;877;8
2012;Alavus;block_of_flats;913;19
2012;Alavus;single_family_houses;1344;30
2012;Artjarvi;block_of_flats;;
2012;Artjarvi;single_family_houses;;
2012;Asikkala;block_of_flats;1177;31
2012;Asikkala;single_family_houses;1381;41
2012;Askola;block_of_flats;;1
2012;Askola;single_family_houses;1963;17
2012;Aura;block_of_flats;;4
2012;Aura;single_family_houses;1372;35
2012;Akaa;block_of_flats;1132;117
2012;Akaa;single_family_houses;1340;71
2012;Enonkoski;block_of_flats;;
2012;Enonkoski;single_family_houses;;3
2012;Enontekio;block_of_flats;;
2012;Enontekio;single_family_houses;;1
2012;Espoo;block_of_flats;3178;2485
2012;Espoo;single_family_houses;3329;1567
2012;Eura;block_of_flats;1020;27
2012;Eura;single_family_houses;1095;42
2012;Eurajoki;block_of_flats;;4
2012;Eurajoki;single_family_houses;1253;19
2012;Evijarvi;block_of_flats;;1
2012;Evijarvi;single_family_houses;;4
2012;Forssa;block_of_flats;1094;186
2012;Forssa;single_family_houses;1414;55
2012;Haapajarvi;block_of_flats;927;21
2012;Haapajarvi;single_family_houses;1078;34
2012;Haapavesi;block_of_flats;1270;5
2012;Haapavesi;single_family_houses;1315;20
2012;Hamina;block_of_flats;1062;133
2012;Hamina;single_family_houses;1477;62
2012;Hankasalmi;block_of_flats;;
2012;Hankasalmi;single_family_houses;811;29
2012;Hanko;block_of_flats;1270;63
2012;Hanko;single_family_houses;1651;24
2012;Harjavalta;block_of_flats;880;38
2012;Harjavalta;single_family_houses;957;48
2012;Hartola;block_of_flats;852;5
2012;Hartola;single_family_houses;1072;14
2012;Hattula;block_of_flats;1239;28
2012;Hattula;single_family_houses;1846;53
2012;Haukipudas;block_of_flats;1482;16
2012;Haukipudas;single_family_houses;1417;96
2012;Hausjarvi;block_of_flats;1011;7
2012;Hausjarvi;single_family_houses;1468;30
2012;Heinavesi;block_of_flats;;4
2012;Heinavesi;single_family_houses;713;13
2012;Helsinki;block_of_flats;3897;10659
2012;Helsinki;single_family_houses;3301;1250
2012;Vantaa;block_of_flats;2351;2440
2012;Vantaa;single_family_houses;2846;973
2012;Himanka;block_of_flats;;
2012;Himanka;single_family_houses;;
2012;Hirvensalmi;block_of_flats;;1
2012;Hirvensalmi;single_family_houses;1070;14
2012;Hollola;block_of_flats;1276;118
2012;Hollola;single_family_houses;1715;74
2012;Honkajoki;block_of_flats;;
2012;Honkajoki;single_family_houses;;4
2012;Huittinen;block_of_flats;895;59
2012;Huittinen;single_family_houses;1185;62
2012;Humppila;block_of_flats;625;17
2012;Humppila;single_family_houses;1051;6
2012;Hyrynsalmi;block_of_flats;;
2012;Hyrynsalmi;single_family_houses;;19
2012;Hyvinkaa;block_of_flats;1837;567
2012;Hyvinkaa;single_family_houses;2081;256
2012;Hameenkyro;block_of_flats;996;18
2012;Hameenkyro;single_family_houses;1335;58
2012;Hameenlinna;block_of_flats;1850;616
2012;Hameenlinna;single_family_houses;1812;362
2012;Heinola;block_of_flats;987;314
2012;Heinola;single_family_houses;1417;88
2012;Ii;block_of_flats;;1
2012;Ii;single_family_houses;1109;31
2012;Iisalmi;block_of_flats;1417;210
2012;Iisalmi;single_family_houses;1601;79
2012;Iitti;block_of_flats;866;8
2012;Iitti;single_family_houses;1220;22
2012;Ikaalinen;block_of_flats;1062;38
2012;Ikaalinen;single_family_houses;1235;18
2012;Ilmajoki;block_of_flats;;
2012;Ilmajoki;single_family_houses;1407;40
2012;Ilomantsi;block_of_flats;679;11
2012;Ilomantsi;single_family_houses;746;17
2012;Inari;block_of_flats;;4
2012;Inari;single_family_houses;1798;26
2012;Inkoo;block_of_flats;1558;5
